feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169,feature_170,feature_171,feature_172,feature_173,feature_174,feature_175,feature_176,feature_177,feature_178,feature_179,feature_180,emotion
-727.9914551,58.55193329,-12.67979431,33.65368652,-18.12192726,8.964572906,-19.29270172,-1.952555776,-9.912261963,-2.778119564,-7.028169632,-6.466789722,1.138860464,-5.85354805,0.905612707,-6.797189713,-0.8392272,-4.570455074,-2.012712955,-4.328701019,-1.094351411,-2.947249889,-1.015330076,0.09116327,-0.599606633,3.321065664,0.797878325,3.596722364,0.800033331,2.493022203,0.236369297,1.581715107,0.313348114,2.343403339,2.230537415,1.410498023,0.581795692,-0.873180628,1.386832476,-1.3191787,0.786509037,0.585377693,0.525225103,0.487199873,0.465494335,0.482497633,0.512948036,0.556179166,0.566793203,0.578670084,0.608103573,0.73184979,2.54E-06,2.24E-05,4.75E-05,2.20E-05,2.03E-05,0.000373307,0.002317958,0.012587043,0.025128283,0.035640456,0.012427716,0.004332799,0.000637718,0.001166248,0.003532536,0.004612741,0.004258871,0.003235315,0.006078659,0.005946117,0.003135765,0.003425574,0.008543001,0.004460037,0.000596097,0.000261217,0.000191167,0.000169,0.000819566,0.001651491,0.000627442,0.000160979,9.90E-05,9.04E-05,0.000140817,0.000138659,0.000209894,0.000300232,0.000664108,0.00393607,0.001127234,9.95E-05,8.65E-05,5.04E-05,5.93E-05,7.68E-05,5.23E-05,0.000285301,0.000335218,5.95E-05,4.76E-05,7.02E-05,0.00011176,6.58E-05,4.64E-05,3.70E-05,4.51E-05,3.96E-05,5.62E-05,7.08E-05,0.000111004,8.40E-05,5.62E-05,6.06E-05,0.000131649,5.50E-05,2.52E-05,2.53E-05,2.92E-05,2.57E-05,4.61E-05,3.34E-05,3.30E-05,4.07E-05,5.24E-05,6.78E-05,5.08E-05,4.94E-05,3.93E-05,6.43E-05,7.16E-05,8.34E-05,8.86E-05,9.85E-05,0.000115475,6.16E-05,5.39E-05,0.000109715,0.000189232,0.000159742,0.000131397,0.000136925,0.000110982,0.000121379,0.000233047,0.00010863,7.13E-05,8.48E-05,0.000178129,0.000114433,8.33E-05,9.06E-05,9.96E-05,6.62E-05,6.34E-05,6.00E-05,0.000109752,0.000116438,0.000104632,9.03E-05,6.44E-05,3.84E-05,2.08E-05,1.58E-05,1.80E-05,1.79E-05,2.80E-06,7.93E-13,9.55E-15,4.06E-15,2.35E-15,1.59E-15,1.18E-15,9.36E-16,7.87E-16,6.87E-16,6.25E-16,5.89E-16,Fearful
-345.1436157,68.98086548,-41.63637924,19.73561668,-19.77284431,12.61470604,-26.52388191,-11.42890453,-16.31363678,-12.13055038,-0.775979042,-11.02127361,-7.881845951,-1.877581954,-0.270764589,-2.049345016,0.778353095,-8.074715614,5.070187092,-1.066800237,-2.642400742,2.207160473,3.133692265,2.04086113,6.412490845,12.73514462,7.490222931,10.30813694,7.017326832,7.776003361,6.413763523,5.069581032,3.215390444,3.18162179,2.036105633,4.15100193,4.400099277,0.138698086,-0.177235395,-1.777858973,0.534120023,0.615185797,0.57686162,0.570106804,0.615588844,0.629224598,0.638961673,0.682159364,0.656606793,0.617450535,0.550315201,0.497146279,0.283088148,0.00731127,0.001393079,0.000695559,0.00068372,0.003590375,0.020314854,0.348227471,1.436901331,4.061813831,5.093971252,1.125067711,0.466742784,0.490011483,0.734036326,1.570090175,4.487965584,6.435082436,6.027623653,6.89722538,8.669449806,5.629666328,7.518019676,4.485108376,1.60566771,2.943269014,1.655275106,3.38598752,14.23152447,5.290349483,2.416646957,4.278554916,0.582796752,0.319693714,0.54442662,0.837066114,2.336373091,1.874246955,0.849433601,0.712807357,3.187318802,8.098630905,6.559386253,1.25472784,0.696987689,1.007860422,2.00434351,1.419694185,0.422574967,0.546717644,0.80059725,0.34575665,0.465268612,0.831240594,1.024586916,0.616803586,0.53790611,0.15310514,0.126066074,0.284575522,0.500049233,0.347043395,0.17158635,0.087517217,0.290332258,0.216406852,0.169948608,0.141143352,0.084331363,0.120921873,0.124355912,0.129605755,0.084461696,0.086139508,0.080184214,0.053224243,0.031874776,0.025260996,0.047313984,0.033497889,0.033453859,0.030470558,0.050564513,0.083874136,0.18212378,0.108549707,0.060663857,0.167449906,0.099067427,0.051325709,0.031824656,0.078333639,0.052825533,0.076913849,0.050216313,0.03811489,0.038773142,0.040107012,0.048219699,0.0448597,0.038688622,0.026014525,0.019990385,0.018582132,0.016520299,0.013335979,0.007846213,0.006474536,0.007165889,0.005985408,0.005022582,0.003620224,0.002740671,0.002162294,0.00116031,0.000924299,0.000361762,7.25E-08,5.96E-08,5.40E-08,5.02E-08,4.76E-08,4.56E-08,4.40E-08,4.28E-08,4.19E-08,4.12E-08,4.08E-08,Fearful
-456.08255,31.88692474,-31.87182808,10.41263103,-21.90013123,3.663790941,-12.75777054,-7.97781992,-14.1073885,-3.833900452,-5.889523983,-1.56530726,7.949760914,12.37512779,10.57582664,-1.276292801,1.740694404,-3.506134987,5.811024189,-0.209553421,0.168566957,-1.979771256,-2.04108119,-0.053745892,-0.28506279,3.60884428,-1.546727538,1.699312806,-0.697398067,-1.749806523,-1.944455504,0.657312751,-0.29908067,0.101079255,0.56739974,0.584168196,0.401111305,1.406881332,3.568082809,-0.195573658,0.565859258,0.47800377,0.436055303,0.437424421,0.45157057,0.462469101,0.530032337,0.571390271,0.550912023,0.503683329,0.551269948,0.722270608,0.00554138,0.004238884,0.001086894,0.000526354,0.001015825,0.002219872,0.001486804,0.000763221,0.000493877,0.00069276,0.00224442,0.019339504,0.123478301,0.437685192,1.578962326,1.250439286,1.340732455,1.700303674,5.461844921,12.69912529,7.443304539,1.680869818,1.54160428,3.196708679,0.872381508,0.072890908,0.071195401,0.626233578,1.88147676,0.979792178,0.614863634,0.098821588,0.040432416,0.032908347,0.034476027,0.0294096,0.114347078,0.121167004,0.43543312,1.57422483,2.16912818,2.195179701,2.408317327,0.945427418,0.761176586,0.223132908,0.123019874,0.087931305,0.036810927,0.021937815,0.015116096,0.04135729,0.197468475,0.206525654,0.14903903,0.208970383,0.63171494,0.490212262,0.223092586,0.041741107,0.054346766,0.093795598,0.083425902,0.021403065,0.019140597,0.014146354,0.017524436,0.024396293,0.015142663,0.008986778,0.010068117,0.004776794,0.00878524,0.02110333,0.029242668,0.027575864,0.010061285,0.00476923,0.008509158,0.029589828,0.061072279,0.040840801,0.057762031,0.058492724,0.016256778,0.008598787,0.007252039,0.01586473,0.021128472,0.011925342,0.005600655,0.011419935,0.018595845,0.021595959,0.017980989,0.015533281,0.009656525,0.010976286,0.00940839,0.00396113,0.003405937,0.004596367,0.004729391,0.00290249,0.001901597,0.001279483,0.001134865,0.001217747,0.00166728,0.001433665,0.001417993,0.001920875,0.001552042,0.000712411,0.000613088,0.000411283,0.000141953,2.39E-10,2.17E-12,1.22E-12,8.41E-13,6.38E-13,5.18E-13,4.39E-13,3.89E-13,3.51E-13,3.31E-13,3.17E-13,Fearful
-387.7391357,90.08586884,-33.02976227,33.9865799,-10.44580936,18.73909569,-19.26332283,6.616608143,-14.28246593,-3.943129301,7.623487473,-7.377757072,-4.532820225,1.344985008,2.522689819,-0.062965982,0.740176439,-6.352509022,6.540653706,-5.605380058,-2.15012002,-0.534770191,0.436320871,-2.711410522,-0.384095252,3.042088985,2.307804108,5.264635086,2.332722902,8.806427002,4.655373573,8.048212051,3.367901325,4.958922863,4.26167345,5.532004833,5.105906487,3.645835161,3.399613857,1.853564501,0.545481622,0.562628388,0.660683036,0.700850606,0.769559801,0.779797971,0.743444502,0.733514667,0.743752539,0.738434315,0.664648116,0.61914885,1.988918543,0.043692298,0.006919892,0.006101112,0.028744644,0.216400862,0.765197814,2.343521833,3.02149272,2.79950285,0.752453387,0.226167321,0.342050612,0.883675337,1.889464736,1.958162785,1.608922362,1.269951463,2.65541482,2.237980366,0.64610076,0.416749239,0.249190584,0.404652148,0.636210918,1.317345142,0.671250641,0.344563991,0.788579881,0.483917177,0.121503577,0.132163525,0.187671289,0.368721694,0.558226585,0.205504388,0.158226073,0.248022974,0.385781199,0.267136753,0.175972015,0.142125607,0.522613347,0.636271179,0.151037216,0.13885878,0.444697052,0.329483032,0.234016925,0.070983119,0.046039861,0.086929843,0.120401956,0.152661607,0.107680984,0.224177912,0.112713806,0.079195581,0.085503422,0.285183221,0.298540115,0.084449165,0.126921341,0.093920819,0.193249121,0.061783105,0.042349432,0.047973894,0.047235072,0.046495691,0.041441802,0.041247167,0.043031771,0.091364592,0.053893328,0.022443408,0.046441793,0.025375405,0.016064705,0.032290738,0.041925989,0.022218527,0.021043133,0.019420555,0.011881763,0.008191733,0.006554788,0.004467254,0.003131472,0.003805669,0.004495624,0.005462487,0.005121758,0.004364914,0.003320513,0.00455343,0.004824309,0.007375438,0.009784753,0.008769611,0.010210126,0.010265434,0.008019695,0.007686028,0.00773424,0.005645494,0.005316549,0.003739004,0.004830865,0.003751784,0.003094716,0.002414257,0.001223869,0.00156882,0.002408617,0.001977134,0.000780525,1.92E-09,9.79E-11,5.56E-11,3.58E-11,2.41E-11,1.65E-11,1.12E-11,7.54E-12,4.98E-12,3.28E-12,2.29E-12,Fearful
-412.4052734,54.28328323,-28.54541588,6.834183216,-6.859294891,7.058731079,-17.05250168,-10.99776173,-19.61977386,-6.358407974,-4.122275352,-10.62744904,-4.214680195,-7.924843311,-0.054540604,-0.006318348,-5.832422733,-9.277665138,0.360853344,-4.838598251,-5.04567337,-2.351819754,1.39851439,3.627974987,4.68264246,8.267459869,2.631999254,5.124810696,2.795873165,4.637304306,6.664429188,4.345150471,1.185731649,-1.06312573,-1.618206382,1.388389587,4.006457806,0.099469692,-1.451418877,-2.580943346,0.523918927,0.600343287,0.56209296,0.516918838,0.620408535,0.650139272,0.608252645,0.681621432,0.711149037,0.642593622,0.621794164,0.53722024,0.003840346,0.001567475,0.001016443,0.000298135,0.000621534,0.031547129,0.151799142,0.851620436,1.354308009,2.411735058,4.575754642,1.009229422,0.040361531,0.026181679,0.184517756,0.857542634,0.712073982,0.897241116,1.20090723,0.847069144,1.492580533,2.639215469,1.385979652,0.601079881,0.156835929,0.229305208,0.251872629,0.187541187,0.16888845,0.325658709,0.180169731,0.104094431,0.306270748,0.227434725,0.176756471,0.064478792,0.074989758,0.066861667,0.033352256,0.04130806,0.206790462,0.579041362,3.858509064,11.78248692,1.820711374,0.058100678,0.027637033,0.034854755,0.045784649,0.164880946,0.271001101,0.183592618,0.117850736,0.083874509,0.049880225,0.078477435,0.073838055,0.08772774,0.047684595,0.034824181,0.033730648,0.017261369,0.011003051,0.012296843,0.011413732,0.013934805,0.010924247,0.010857182,0.032549795,0.055970553,0.04310846,0.032279193,0.01420563,0.014233631,0.01502181,0.008301534,0.005256031,0.004677023,0.006306571,0.007755721,0.007975317,0.015653301,0.010521785,0.016954077,0.021392621,0.017491525,0.010975646,0.004557463,0.002209704,0.002484759,0.003666274,0.002308963,0.001957593,0.001967795,0.002854567,0.004305081,0.00129202,0.001036846,0.001338288,0.002230602,0.001742047,0.003698854,0.003485342,0.005863255,0.003438849,0.001812717,0.001142398,0.00150933,0.000693588,0.000424772,0.000418129,0.000483345,0.000481486,0.000288231,0.000190104,0.000138948,3.80E-05,5.50E-11,1.72E-12,7.99E-13,4.42E-13,2.83E-13,2.08E-13,1.73E-13,1.59E-13,1.54E-13,1.54E-13,1.55E-13,Fearful
-647.6083374,73.89833069,-31.11258507,15.31070137,-16.24935913,2.55002284,-21.00203133,-15.81383705,-13.00672531,-2.379927874,-5.057157516,-11.02133369,-0.934083343,-2.052668571,-3.060122728,-6.173716068,-0.80441314,-9.525348663,-5.197744846,-3.552316904,-4.738741875,-1.950080276,-3.14618206,-1.436047673,1.294427514,0.026393611,-0.112602144,3.828166008,2.508421898,5.97377491,4.939047337,6.221982479,5.333351612,2.767410755,0.631904066,0.164277792,2.64145112,1.650089502,0.964236498,-1.973438859,0.599527299,0.552501917,0.512683749,0.51737386,0.547231436,0.561914206,0.624537468,0.705554903,0.72255826,0.74209547,0.723738551,0.617826819,3.23E-06,5.96E-06,1.46E-05,1.54E-05,1.40E-05,5.31E-05,0.002896573,0.031038232,0.05967338,0.042270508,0.032266621,0.015180653,0.013847991,0.002113971,0.027784921,0.036460612,0.023818616,0.030676426,0.019973613,0.022923052,0.044070762,0.020049198,0.008601436,0.010686835,0.007612516,0.007999226,0.008700754,0.001600606,0.001612009,0.000780448,0.000822324,0.001204525,0.001245773,0.000331739,0.009465632,0.016225858,0.00119564,0.000671475,0.000485492,0.000755915,0.000532984,0.000281015,0.004545494,0.015181565,0.002507803,0.001706613,0.000913278,0.000395317,0.000382423,0.003075437,0.009318801,0.000970493,0.000447887,0.000660195,0.000562682,0.00061955,0.000949618,0.00080946,0.00037882,0.000198377,0.000176341,0.000338022,0.000728507,0.001437127,0.000318818,0.000134673,0.000181589,9.94E-05,8.61E-05,0.000104783,5.69E-05,4.64E-05,4.49E-05,9.88E-05,0.000115813,0.000110803,0.000130096,7.59E-05,0.000117018,0.000198582,8.83E-05,0.000131238,0.000199248,0.000126737,9.35E-05,4.93E-05,5.62E-05,4.02E-05,2.24E-05,2.77E-05,2.59E-05,3.31E-05,4.64E-05,4.43E-05,4.08E-05,4.02E-05,6.49E-05,4.97E-05,6.58E-05,5.74E-05,7.37E-05,8.35E-05,7.02E-05,7.30E-05,6.84E-05,6.67E-05,5.60E-05,3.85E-05,2.62E-05,2.84E-05,1.35E-05,1.53E-05,1.27E-05,1.64E-05,1.80E-05,6.81E-06,1.83E-06,5.77E-13,5.24E-14,3.28E-14,2.33E-14,1.79E-14,1.45E-14,1.22E-14,1.07E-14,9.65E-15,8.96E-15,8.57E-15,Calm
-508.5697327,54.46313858,-11.48506355,17.43195534,-11.21742153,8.485138893,-10.10258579,1.38787961,-9.074853897,1.667812586,0.239860728,-3.878946066,1.310322046,-6.277908802,1.266630411,-3.356189728,-2.315962076,-2.078718424,0.36347422,-3.360624552,2.245269299,2.639370918,2.805079222,5.828318119,5.013341427,7.23323679,4.158842087,5.890717506,3.626467943,4.234624386,4.516881466,5.640631676,4.636338234,4.375324726,3.837981939,3.299077988,3.326112747,1.248733997,3.164684296,3.266760111,0.563955545,0.602030337,0.628859758,0.674266338,0.723168254,0.697319269,0.646859944,0.672622621,0.696327984,0.703418493,0.677236021,0.603315353,1.480404258,0.034625057,0.002304032,0.000916375,0.009128802,0.064786151,0.348782808,1.354035378,2.139750242,1.29173398,2.242891073,2.867303848,2.542673349,0.772472382,0.098105364,0.12914215,0.119784713,0.38984105,0.594711125,0.287764996,0.33698082,0.57331264,1.208600402,1.983036757,2.401005507,3.126073122,2.561313868,0.216550693,0.224266618,0.373509675,0.203312531,0.201432228,0.160344765,0.081067853,0.131719619,0.140012294,0.092713453,0.130010471,0.266035765,0.743892908,0.248503834,0.027416008,0.01713587,0.039450064,0.067236066,0.086205833,0.079367131,0.059205808,0.01807712,0.012192337,0.021370227,0.027962163,0.023529772,0.011065383,0.010454306,0.010786862,0.010725735,0.007042023,0.00699667,0.016813351,0.025583735,0.006102358,0.006223954,0.004309455,0.00319253,0.004268114,0.004965031,0.002058232,0.001423172,0.00238135,0.005229664,0.004797574,0.003503895,0.007485776,0.007912101,0.004955947,0.004461654,0.0024666,0.002779457,0.001918593,0.002230848,0.002642496,0.001504144,0.001714483,0.004137387,0.004141819,0.004008264,0.004601781,0.006895903,0.002163558,0.002117325,0.001572911,0.001337353,0.000973932,0.00082234,0.000853107,0.000730911,0.000775417,0.000903725,0.001507025,0.001660494,0.00147396,0.001197558,0.001217835,0.001522163,0.00128869,0.001186207,0.000905539,0.00069233,0.000661393,0.000673601,0.000657304,0.000358726,0.000162301,0.000116128,0.000100411,2.73E-05,1.28E-11,1.93E-12,1.96E-12,1.92E-12,1.86E-12,1.81E-12,1.75E-12,1.72E-12,1.68E-12,1.66E-12,1.64E-12,Happy
-413.0480957,32.80172729,-42.58270264,12.41853333,-20.80045509,-8.605363846,-20.38114738,-12.22405434,-16.8605957,3.690526962,-16.3467617,-8.105457306,9.248286247,-1.672499657,3.045272827,-1.449946284,9.40285778,3.907640219,7.31842947,1.903659582,3.154172897,-0.181085125,-0.822767675,5.367871761,-0.114890002,1.964660287,-2.404935837,-1.030015945,-1.133677125,-0.72290659,-0.979417205,-1.019888639,-3.149962664,-0.319359571,-0.143126398,-1.044508815,2.881092787,2.143253565,2.431800127,1.048312068,0.642094851,0.495289415,0.427320898,0.41932559,0.422972172,0.449320972,0.521155298,0.562387764,0.616226912,0.702195764,0.686900139,0.720258772,0.000410618,0.000363537,0.000142672,5.30E-05,7.67E-05,0.000106485,0.000116941,0.000253202,0.00034647,0.004020742,0.112000719,0.382640332,0.799387693,1.422768116,3.215923309,2.214022875,1.61754632,2.454730272,4.904952526,9.352638245,12.68820095,9.417534828,3.876959562,0.93165797,1.663556457,1.669970393,1.279998183,2.863489628,4.221912861,1.78438437,1.007079005,0.934128821,1.05570209,1.114178777,0.484831363,0.553735197,1.295070052,1.082019925,0.368120849,1.091379762,2.82082653,2.911750078,1.877736807,0.8668558,0.70347029,0.635418475,1.266327262,3.079571247,2.858951807,0.250923276,0.103377171,0.344487846,0.935966671,1.097453833,0.943881691,0.483600438,0.10825754,0.055371527,0.463371634,0.316969365,0.443772495,0.948732853,0.595518053,0.114191465,0.133158535,0.056658927,0.115990207,0.240106776,0.205994457,0.383319378,0.365534306,0.165946081,0.027227392,0.034748182,0.035104595,0.073639542,0.126296699,0.078585356,0.053013314,0.037703741,0.081736699,0.199230224,0.064240165,0.046286084,0.10950198,0.207818598,0.07690268,0.043170683,0.047469195,0.184372351,0.10827402,0.017270949,0.00585222,0.004194099,0.001423949,0.000854516,0.00084292,0.001130557,0.001470426,0.002311914,0.003055028,0.003512753,0.003225703,0.002874481,0.003208363,0.002868409,0.004527738,0.005554498,0.005515721,0.010755145,0.013687171,0.011947943,0.010276532,0.010756061,0.00548596,0.001532924,0.000415127,3.93E-10,1.19E-12,4.74E-13,2.64E-13,1.77E-13,1.29E-13,1.02E-13,8.56E-14,7.55E-14,6.83E-14,6.44E-14,Fearful
-439.8710632,50.7840004,-31.67116356,12.945611,-13.75129986,-6.816667557,-19.27787781,-11.75870514,-13.4238348,1.808630943,-10.8664465,-8.883165359,1.732714295,-9.818645477,0.151610315,-4.727664948,-5.267690659,-2.549731016,1.220501781,-1.55534935,6.247440338,6.435657978,3.475847483,5.384280682,1.221511483,3.541440487,-0.762584865,0.852769256,1.157354951,0.020348607,1.05967021,0.54314661,-1.018542409,1.635406852,0.366220713,-0.962878108,1.31978178,-1.803186059,0.635219634,0.027649533,0.529756486,0.521836102,0.566228271,0.593015075,0.647375941,0.64506793,0.636873543,0.60806942,0.656745076,0.749319136,0.701848865,0.573661983,4.45E-05,0.000326302,0.000479403,0.000276984,0.000276967,0.000852973,0.00429844,0.099628098,0.562179089,0.855800211,1.449641585,5.650390625,6.768333435,4.907206059,7.315158844,0.815515578,0.078158267,0.125093788,0.172747582,0.226796284,0.765971303,1.305489421,1.898261666,1.604227066,1.237263918,2.120285034,3.037287951,0.756775737,0.209324077,0.317994326,1.137595892,0.579473555,1.025290728,0.94021982,0.395040542,0.314245224,0.265004486,0.418635637,0.260677069,0.554009676,0.213233069,0.034499802,0.020032216,0.099099018,0.123708457,0.115773588,0.040353641,0.03294437,0.070730202,0.154716402,0.065921828,0.034357756,0.033381101,0.047466479,0.031387735,0.074016102,0.292480439,0.086870447,0.056452852,0.034632031,0.022555733,0.044528209,0.11660029,0.054248717,0.024663715,0.023545038,0.030033894,0.020071061,0.007989945,0.012557352,0.018964471,0.063361563,0.031536028,0.028307693,0.018000152,0.017401276,0.008702765,0.003297698,0.003770049,0.003524282,0.009790396,0.023382569,0.010453311,0.0069274,0.022781461,0.029736701,0.020202817,0.014742196,0.014964385,0.007119724,0.007861233,0.010328596,0.006924119,0.005595329,0.003467302,0.003312767,0.002437825,0.003206372,0.003026303,0.002793155,0.005397696,0.009123595,0.0068763,0.008437828,0.00674922,0.00502001,0.003661232,0.002572089,0.002607238,0.002340449,0.002644239,0.002220341,0.001882806,0.00132777,0.000678797,0.000289917,7.02E-05,2.75E-11,5.51E-13,3.53E-13,2.57E-13,2.02E-13,1.66E-13,1.42E-13,1.25E-13,1.14E-13,1.07E-13,1.03E-13,Fearful
-589.7632446,48.30802536,-18.33973122,15.4473238,-9.245402336,-2.567985058,-17.51170731,-6.106126308,-10.73808098,2.418400288,-8.62494278,-6.416914463,-1.045849562,-7.100913525,-2.935836554,-5.741060257,-2.928082466,-7.248146534,-2.315357208,-6.909887314,-2.3700912,-5.904861927,-3.466806412,-2.598239422,-5.251249313,1.422679424,1.594303966,5.307853222,3.755958319,3.503437519,-0.715910614,0.860350609,0.17408897,1.904304981,2.862868309,3.110291481,3.027741432,-0.428093821,0.35503152,-1.377653241,0.742527485,0.439210474,0.420834482,0.439317465,0.433092088,0.460204124,0.498576522,0.543042302,0.536695838,0.519613683,0.555187523,0.720481753,6.64E-06,1.29E-05,5.37E-05,9.29E-05,0.001144407,0.010412659,0.045424763,0.088736214,0.206188172,0.145700395,0.042998526,0.004145362,0.007437672,0.043146834,0.109091535,0.056961607,0.055527572,0.250454277,0.453587562,0.514563799,0.386724979,0.122425802,0.082957432,0.040915951,0.028533,0.032655824,0.099904969,0.108385935,0.201567858,0.220651925,0.052843615,0.012562912,0.003608995,0.001626811,0.003414718,0.021873292,0.066399507,0.071209818,0.019089615,0.004065097,0.000472897,0.00065603,0.001213811,0.005727459,0.011363198,0.005001775,0.005835786,0.007158765,0.002577539,0.005602466,0.024067095,0.015929546,0.004261088,0.007877643,0.013941856,0.016425172,0.009662007,0.003108279,0.006773559,0.021593442,0.006947211,0.004286581,0.004987504,0.010783445,0.003854289,0.003371422,0.006187649,0.006335128,0.003627347,0.004926488,0.011024757,0.007372099,0.003449127,0.002086675,0.000902532,0.000779535,0.000925492,0.001023674,0.00226716,0.002647888,0.003356801,0.00449872,0.00670399,0.004575636,0.002939583,0.002755313,0.00142812,0.002113017,0.001175932,0.0016996,0.001205149,0.001222309,0.001566799,0.00081213,0.000212415,0.000130336,0.000196028,0.000381976,0.000759223,0.001171111,0.001365331,0.000961816,0.00089417,0.001263939,0.002015007,0.001367609,0.000929345,0.001097958,0.001261587,0.002344096,0.002491897,0.00333291,0.003033322,0.001241235,0.000726472,0.000212285,5.07E-05,1.86E-10,4.19E-12,1.82E-12,1.06E-12,7.10E-13,5.25E-13,4.15E-13,3.46E-13,3.03E-13,2.74E-13,2.58E-13,Happy
-726.7371216,38.88203049,-7.925988197,19.43521881,-18.3768177,5.806297779,-16.8102417,-2.299673557,-9.641244888,-3.653679848,-7.049333096,-7.19240284,-4.218530178,-6.065774918,-2.521742582,-7.154683113,-1.306929946,-8.342273712,-2.834858894,-4.459993362,-1.473583221,-2.585834026,2.325500011,4.651995659,2.237127066,6.066574097,2.938551188,2.418865919,-0.07631886,1.174739957,-1.625855923,0.784487069,-1.086973667,0.784430027,1.717551589,0.756524384,0.900071144,0.611815572,1.335696101,-1.687158346,0.739136994,0.516120195,0.467351288,0.447326869,0.39194268,0.431170911,0.484140605,0.484633714,0.4765324,0.46883139,0.489120573,0.706936538,5.96E-07,5.90E-06,1.36E-05,6.35E-06,3.48E-06,0.000203399,0.002538461,0.005011512,0.012053708,0.080400765,0.04437761,0.014366278,0.001675421,0.000510392,0.000910011,0.000671284,0.000209301,0.00065558,0.002691075,0.006890414,0.009290321,0.004126313,0.007075821,0.004392016,0.000177818,4.75E-05,0.000260974,0.000796381,0.001419688,0.000573923,0.000619387,0.003238265,0.004741072,0.006042517,0.008860174,0.002399921,0.000275824,0.000571873,0.00028162,0.000122402,4.80E-05,0.000233148,0.001024983,0.001170409,0.001350708,0.001279618,0.000248412,1.04E-05,1.15E-05,2.52E-05,0.00033417,0.000913946,0.001186616,0.00094026,0.000207992,2.23E-05,5.57E-05,0.000125148,6.17E-05,3.65E-05,6.18E-05,3.98E-05,2.01E-05,5.17E-05,5.81E-05,2.21E-05,4.11E-05,9.32E-05,6.30E-05,2.47E-05,2.10E-05,2.19E-05,1.23E-05,6.41E-06,1.22E-05,2.48E-05,1.95E-05,1.31E-05,2.91E-05,4.24E-05,4.80E-05,3.86E-05,7.18E-05,3.13E-05,1.93E-05,1.88E-05,2.56E-05,3.15E-05,7.63E-05,0.000114568,7.45E-05,5.73E-05,6.86E-05,5.17E-05,6.56E-05,4.55E-05,7.32E-05,4.70E-05,4.85E-05,8.33E-05,0.000144877,0.000167738,0.000258593,0.000192456,0.000239992,0.000172349,0.000254648,0.000256446,0.000253027,0.000230453,0.000150083,0.000130354,0.000126302,9.91E-05,5.07E-05,3.53E-05,1.43E-05,2.80E-11,9.84E-14,3.42E-14,1.73E-14,1.07E-14,7.41E-15,5.61E-15,4.54E-15,3.89E-15,3.49E-15,3.28E-15,Calm
